Market:;XETR
Date Last Update:;15.05.2026
Product Status;Instrument Status;Instrument;ISIN;Product ID;Instrument ID;WKN;Mnemonic;MIC Code;CCP eligible Code;Trading Model Type;Product Assignment Group;Product Assignment Group Description;Designated Sponsor Member ID;Designated Sponsor;Price Range Value;Price Range Percentage;Minimum Quote Size;Instrument Type;Tick Size 1;Upper Price Limit Max;Tick Size 2;Upper Price Limit 2;Tick Size 3;Upper Price Limit 3;Tick Size 4;Upper Price Limit 4;Tick Size 5;Upper Price Limit 5;Tick Size 6;Upper Price Limit 6;Tick Size 7;Upper Price Limit 7;Tick Size 8;Upper Price Limit 8;Tick Size 9;Upper Price Limit 9;Tick Size 10;Upper Price Limit 10;Tick Size 11;Upper Price Limit 11;Tick Size 12;Upper Price Limit 12;Tick Size 13;Upper Price Limit 13;Tick Size 14;Upper Price Limit 14;Tick Size 15;Upper Price Limit 15;Tick Size 16;Upper Price Limit 16;Tick Size 17;Upper Price Limit 17;Tick Size 18;Upper Price Limit 18;Tick Size 19;Upper Price Limit 19;Tick Size 20;Upper Price Limit 20;Number of Decimal Digits;Unit of Quotation;Market Segment;Market Segment Supplement;Clearing Location;Primary Market MIC Code;Reporting Market;Settlement Period;Settlement Currency;Closed Book Indicator;Market Imbalance Indicator;CUM/EX Indicator;Minimum Iceberg Total Volume;Minimum Iceberg Display Volume;EMDI Incremental A - Unnetted;EMDI Incremental A - Unnetted Port;EMDI Incremental B - Unnetted;EMDI Incremental B - Unnetted Port;EMDI Snapshot A - Unnetted;EMDI Snapshot A - Unnetted Port;EMDI Snapshot B - Unnetted;EMDI Snapshot B - Unnetted Port;EMDI Market Depth - Unnetted;EMDI Snapshot Recovery Time Interval - Unnetted;MDI Address A - Netted;MDI Port A - Netted;MDI Address B - Netted;MDI Port B - Netted;MDI Market Depth - Netted;MDI Market Depth Time Interval - Netted;MDI Recovery Time Interval - Netted;EOBI Incremental A;EOBI Incremental Port A;EOBI Incremental B;EOBI Incremental Port B;EOBI Snapshot A;EOBI Snapshot Port A;EOBI Snapshot B;EOBI Snapshot Port B;Market Maker Member ID;Market Maker;Regulatory Liquid Instrument;Pre-trade LIS Value;Partition ID;Multi CCP-eligible;Tick Size Band;Security Sub Type;Issue Date;Underlying;Maturity Date;Flat Indicator;Coupon Rate;Previous Coupon Payment Date;Next Coupon Payment Date;Pool Factor;Indexation Coefficient;Accrued Interest Calculation Method;Country Of Issue;Minimum Tradable Unit;In-Subscription;Strike Price;Minimum Order Quantity;Off-Book Reporting Market;Instrument Auction Type;Specialist Member ID;Specialist;Liquidity Provider User Group;Specialist User Group;Quoting Period Start;Quoting Period End;Currency;Warrant Type;First Trading Date;Last Trading Date;Deposit Type;Single Sided Quote Support;Liquidity Class;Cover Indicator;VolatilityCorridorOpeningAuction;VolatilityCorridorIntradayAuction;VolatilityCorridorClosingAuction;VolatilityCorridorContinuous;DisableOnBookTrading;Maximum Order Quantity;Maximum Order Value;Security Classification Value;MidpointTrading;Midpoint Execution VenueID;FixedAbsVolaInterruptionLimit;FloatAbsVolaInterruptionLimit;FixedPctVolaInterruptionLimit;FloatPctVolaInterruptionLimit;Cross Match Instruction Default;VolatilityCorridorRetailAuction
Active;Active;DEKA MSCI EMU C.CH.CTB UE;DE000ETFL557;258053;5421185;000ETFL55;D6RS;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;BNAPA#NEDAM#;BNP PARIBAS ARBITRAGE SNC#FLOW TRADERS B.V.#;;2;5000;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;20000;224.0.160.143;59001;224.0.162.143;59001;224.0.160.142;59000;224.0.162.142;59000;JSNAM#DRWAM#BALFR#WEBAM;Jane Street Netherlands B.V#DRW Europe B.V.#BAADER BANK AG#WEBB TRADERS BV;Y;3000000.00000000;58;N;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2020-07-14;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;;;3;9;15;21;N;5960591;121000000;1;0;;;;;;2;55
Active;Active;DEKA MSCI EU.C.CH.CTB ESG;DE000ETFL565;258054;5421186;000ETFL56;D6RR;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;BNAPA#OPXAM#NEDAM#;BNP PARIBAS ARBITRAGE SNC#OPTIVER V.O.F.#FLOW TRADERS B.V.#;;2;5600;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;20000;224.0.160.143;59001;224.0.162.143;59001;224.0.160.142;59000;224.0.162.142;59000;JSNAM#DRWAM#BALFR#WEBAM;Jane Street Netherlands B.V#DRW Europe B.V.#BAADER BANK AG#WEBB TRADERS BV;Y;3000000.00000000;58;N;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2020-07-14;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;;;3;9;15;21;N;6696922;121000000;1;0;;;;;;2;55
Active;Active;DEKA MS.USA CL.CH.CTB ESG;DE000ETFL573;258055;5421187;000ETFL57;D6RQ;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;BNAPA#NEDAM#;BNP PARIBAS ARBITRAGE SNC#FLOW TRADERS B.V.#;;2;1600;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;20000;224.0.160.143;59001;224.0.162.143;59001;224.0.160.142;59000;224.0.162.142;59000;JSNAM#DRWAM#BALFR#WEBAM;Jane Street Netherlands B.V#DRW Europe B.V.#BAADER BANK AG#WEBB TRADERS BV;Y;3000000.00000000;58;N;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2020-07-14;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;;;3;9;15;21;N;1929209;121000000;1;0;;;;;;2;55
Active;Active;DEKA MSCI WOR.C.C.CTB ESG;DE000ETFL581;258056;5421188;000ETFL58;D6RP;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;BNAPA#NEDAM#;BNP PARIBAS ARBITRAGE SNC#FLOW TRADERS B.V.#;;1.5;2500;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;20000;224.0.160.143;59001;224.0.162.143;59001;224.0.160.142;59000;224.0.162.142;59000;JSNAM#DRWAM#BALFR#WEBAM;Jane Street Netherlands B.V#DRW Europe B.V.#BAADER BANK AG#WEBB TRADERS BV;Y;3000000.00000000;58;N;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2020-07-14;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;;;3;9;15;21;N;2914258;121000000;1;0;;;;;;2;55
Active;Active;DK.M.EO C.C.C.E.CTB UE;DE000ETFL599;428472;6990822;000ETFL59;D6RA;XETR;Y;Continuous;FONA;EXCHANGE TRADED FUNDS - RENTEN;SOGFR#;SOCIETE GENERALE S.A. FRANKFURT#;;3;1200;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;0.001;50;0.002;100;0.005;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;BALFR#WEBAM#JSNAM;BAADER BANK AG#WEBB TRADERS BV#Jane Street Netherlands B.V;N;3000000.00000000;57;N;XETRA_LB8;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2021-11-04;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;;;2;8;14;20;N;1075687;94000000;1;0;;;;;;2;54
Active;Active;DEKA FUT.ENER.ESG UE;DE000ETFL607;540349;8027991;000ETFL60;D6RD;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;BNAPA#;BNP PARIBAS ARBITRAGE SNC#;;3;1000;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;JSNAM#WEBAM;Jane Street Netherlands B.V#WEBB TRADERS BV;N;3000000.00000000;59;N;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2022-07-14;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;1122657;121000000;1;0;;;;;;2;56
Active;Active;DEKA IBX M.ESG EO C.GR.BD;DE000ETFL615;711228;9785842;000ETFL61;D6RE;XETR;Y;Continuous;FONA;EXCHANGE TRADED FUNDS - RENTEN;SOGFR#;SOCIETE GENERALE S.A. FRANKFURT#;;3;1000;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;0.001;50;0.002;100;0.005;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;JSNAM#WEBAM;Jane Street Netherlands B.V#WEBB TRADERS BV;Y;3000000.00000000;57;N;XETRA_LB8;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2023-08-16;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;;;2;8;14;20;N;925105;94000000;1;0;;;;;;2;54
Active;Active;DEKA NASDAQ-100 UCITS ETF;DE000ETFL623;734336;10098833;000ETFL62;D6RH;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;BNAPA#NEDAM#;BNP PARIBAS ARBITRAGE SNC#FLOW TRADERS B.V.#;;1.5;600;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;JSNAM#WEBAM;Jane Street Netherlands B.V#WEBB TRADERS BV;Y;3000000.00000000;59;N;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2023-10-18;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;;;3;9;15;21;N;697004;121000000;1;0;;;;;;2;55
Active;Active;DEKA S+P 500 UCITS ETF;DE000ETFL631;799400;10976034;000ETFL63;D6RI;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;BNAPA#NEDAM#;BNP PARIBAS ARBITRAGE SNC#FLOW TRADERS B.V.#;;1;800;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;0.001;50;0.002;100;0.005;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;BALFR#WEBAM#JSNAM;BAADER BANK AG#WEBB TRADERS BV#Jane Street Netherlands B.V;Y;3000000.00000000;59;N;XETRA_LB8;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2024-04-03;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;;;3;9;15;21;N;720637;94000000;1;0;;;;;;2;55
Active;Active;DEKA ACTIVE EUR HIGH YLD;DE000ETFL649;1245011;14174775;000ETFL64;D6RJ;XETR;Y;Continuous;FON2;EXCHANGE TRADED FUNDS - AKTIV;SOGFR#NEDAM#;SOCIETE GENERALE S.A. FRANKFURT#FLOW TRADERS B.V.#;;0.5;1100;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;0.001;50;0.002;100;0.005;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;WEBAM;WEBB TRADERS BV;Y;3000000.00000000;57;N;XETRA_LB8;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2025-09-18;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;;;2;8;14;20;N;954256;94000000;1;0;;;;;;2;54
Active;Active;DEKA FUT.WATER ESG UC.ETF;DE000ETFL656;1370191;15085776;000ETFL65;EFQA;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;BNAPA#;BNP PARIBAS ARBITRAGE SNC#;;3;1100;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XETR;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;;;N;3000000.00000000;59;N;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2026-01-13;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;1204459;121000000;1;0;;;;;;2;56
Active;Active;DEKA EUROPE DEF.UCITS ETF;DE000ETFL664;1314899;14765511;000ETFL66;D6RU;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;BNAPA#;BNP PARIBAS ARBITRAGE SNC#;;3;1100;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;20000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;JSNAM;Jane Street Netherlands B.V;Y;3000000.00000000;59;N;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2025-12-01;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;1207584;121000000;1;0;;;;;;2;56
Active;Active;EVONIK INDUSTRIES NA O.N.;DE000EVNK013;52713;2504806;000EVNK01;EVK;XETR;Y;Continuous;MDX1;MDAX;;;;2;579;CS;0.0001;0.1;0.0001;0.2;0.0002;0.5;0.0005;1;0.001;2;0.002;5;0.005;10;0.01;20;0.02;50;0.05;100;0.1;200;0.2;500;0.5;1000;1;2000;2;5000;5;10000;10;20000;20;50000;50;9999999999.9999;;;4;Shares;045;;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.7;59001;224.0.162.7;59001;224.0.160.6;59000;224.0.162.6;59000;10;120000;224.0.161.19;59000;224.0.163.19;59000;10;500;20000;224.0.160.155;59001;224.0.162.155;59001;224.0.160.154;59000;224.0.162.154;59000;JSNZI#DRWAM#TRCAM#HREDB#JUMAM#CITDB#SOGFR#SISDB#BALFR;Jane Street Netherlands B.V#DRW Europe B.V.#Tower Research Capital Europe B.V.#HRTEU Limited#Jump Trading Europe B.V.#Citadel Securities GCS (Ireland) Limited#SOCIETE GENERALE S.A. FRANKFURT#SUSQUEHANNA INTERNATIONAL SECURITIES#BAADER BANK AG;Y;400000.00000000;55;Y;ESMA_LB4;;;;;;;;;;;;;;N;;1;XETU;;;;;;;;EUR;;2013-04-25;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;4;;;;;;N;8563049;146000000;1;1;XEMA;0;0;5;1.9;2;
Active;Active;FLATEXDEGIRO SE NA O.N.;DE000FTG1111;52715;2504808;000FTG111;FTK;XETR;Y;Continuous;MDX1;MDAX;MWBMU#;MWB FAIRTRADE WERTPAPIERHANDELSBANK AG#;;2;329;CS;0.0001;0.1;0.0001;0.2;0.0002;0.5;0.0005;1;0.001;2;0.002;5;0.005;10;0.01;20;0.02;50;0.05;100;0.1;200;0.2;500;0.5;1000;1;2000;2;5000;5;10000;10;20000;20;50000;50;9999999999.9999;;;4;Shares;045;;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.7;59001;224.0.162.7;59001;224.0.160.6;59000;224.0.162.6;59000;10;120000;224.0.161.19;59000;224.0.163.19;59000;10;500;20000;224.0.160.155;59001;224.0.162.155;59001;224.0.160.154;59000;224.0.162.154;59000;JSNZI#JUMAM#CITDB#SOGFR#SISDB#BALFR;Jane Street Netherlands B.V#Jump Trading Europe B.V.#Citadel Securities GCS (Ireland) Limited#SOCIETE GENERALE S.A. FRANKFURT#SUSQUEHANNA INTERNATIONAL SECURITIES#BAADER BANK AG;Y;300000.00000000;55;Y;ESMA_LB4;;;;;;;;;;;;;;N;;1;XETU;;;;;;;;EUR;;2020-10-26;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;4;;;;;;N;4682488;146000000;1;1;XEMA;0;0;5;2.5;2;
Active;Active;HENSOLDT AG INH O.N.;DE000HAG0005;291686;5645114;000HAG000;HAG;XETR;Y;Continuous;MDX1;MDAX;SEYFR#;ODDO BHF SE#;;2;137;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0002;1;0.0005;2;0.001;5;0.002;10;0.005;20;0.01;50;0.02;100;0.05;200;0.1;500;0.2;1000;0.5;2000;1;5000;2;10000;5;20000;10;50000;20;9999999999.9999;;;4;Shares;045;;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.7;59001;224.0.162.7;59001;224.0.160.6;59000;224.0.162.6;59000;10;120000;224.0.161.19;59000;224.0.163.19;59000;10;500;20000;224.0.160.155;59001;224.0.162.155;59001;224.0.160.154;59000;224.0.162.154;59000;JSNZI#CITZI#JUMAM#SOGFR#BALFR;Jane Street Netherlands B.V#Citadel Securities GCS (Ireland) Limited#Jump Trading Europe B.V.#SOCIETE GENERALE S.A. FRANKFURT#BAADER BANK AG;Y;650000.00000000;55;Y;ESMA_LB5;;;;;;;;;;;;;;N;;1;XETU;;;;;;;;EUR;;2020-09-25;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;4;;;;;;N;2840616;221000000;1;1;XEMA;0;0;5;2.4;2;
Active;Active;HAPAG-LLOYD AG NA O.N.;DE000HLAG475;52716;2504809;000HLAG47;HLAG;XETR;Y;Continuous;GER0;DEUTSCHLAND;SEYFR#;ODDO BHF SE#;;2;87;CS;0.0001;0.1;0.0001;0.2;0.0002;0.5;0.0005;1;0.001;2;0.002;5;0.005;10;0.01;20;0.02;50;0.05;100;0.1;200;0.2;500;0.5;1000;1;2000;2;5000;5;10000;10;20000;20;50000;50;9999999999.9999;;;4;Shares;045;;BOCCP;XHAM;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.7;59001;224.0.162.7;59001;224.0.160.6;59000;224.0.162.6;59000;10;120000;224.0.161.19;59000;224.0.163.19;59000;10;500;20000;224.0.160.153;59001;224.0.162.153;59001;224.0.160.152;59000;224.0.162.152;59000;JSNZI#HREDB#CITDB#SISDB#BALFR;Jane Street Netherlands B.V#HRTEU Limited#Citadel Securities GCS (Ireland) Limited#SUSQUEHANNA INTERNATIONAL SECURITIES#BAADER BANK AG;Y;200000.00000000;55;Y;ESMA_LB4;;;;;;;;;;;;;;N;;1;XETU;;;;;;;;EUR;;2015-11-06;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;1;;;;;;N;1255374;146000000;1;1;XEMA;0;0;5;3.3;2;
Active;Active;JOST WERKE SE INH. O.N.;DE000JST4000;57430;2547456;000JST400;JST;XETR;Y;Continuous;SDX1;SDAX;SEYFR#BALFR#;ODDO BHF SE#BAADER BANK AG#;;2;190;CS;0.0001;0.1;0.0002;0.2;0.0005;0.5;0.001;1;0.002;2;0.005;5;0.01;10;0.02;20;0.05;50;0.1;100;0.2;200;0.5;500;1;1000;2;2000;5;5000;10;10000;20;20000;50;50000;100;9999999999.9999;;;4;Shares;045;;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.7;59001;224.0.162.7;59001;224.0.160.6;59000;224.0.162.6;59000;10;120000;224.0.161.19;59000;224.0.163.19;59000;10;500;20000;224.0.160.151;59001;224.0.162.151;59001;224.0.160.150;59000;224.0.162.150;59000;JSNZI#CITDB#SISDB;Jane Street Netherlands B.V#Citadel Securities GCS (Ireland) Limited#SUSQUEHANNA INTERNATIONAL SECURITIES;Y;200000.00000000;55;Y;ESMA_LB3;;;;;;;;;;;;;;N;;1;XETU;;;;;;;;EUR;;2017-07-20;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;1;;;;;;N;828625;44000000;1;0;XEMA;0;0;5;2.5;2;
Active;Active;KNORR-BREMSE AG  INH O.N.;DE000KBX1006;77213;3502744;000KBX100;KBX;XETR;Y;Continuous;MDX1;MDAX;MSEFR#;Morgan Stanley Europe SE#;;2;98;CS;0.0001;0.1;0.0001;0.2;0.0002;0.5;0.0005;1;0.001;2;0.002;5;0.005;10;0.01;20;0.02;50;0.05;100;0.1;200;0.2;500;0.5;1000;1;2000;2;5000;5;10000;10;20000;20;50000;50;9999999999.9999;;;4;Shares;045;;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.7;59001;224.0.162.7;59001;224.0.160.6;59000;224.0.162.6;59000;10;120000;224.0.161.19;59000;224.0.163.19;59000;10;500;20000;224.0.160.155;59001;224.0.162.155;59001;224.0.160.154;59000;224.0.162.154;59000;JSNZI#DRWAM#TRCAM#HREDB#JUMAM#CITDB#SOGFR#BALFR;Jane Street Netherlands B.V#DRW Europe B.V.#Tower Research Capital Europe B.V.#HRTEU Limited#Jump Trading Europe B.V.#Citadel Securities GCS (Ireland) Limited#SOCIETE GENERALE S.A. FRANKFURT#BAADER BANK AG;Y;400000.00000000;55;Y;ESMA_LB4;;;;;;;;;;;;;;N;;1;XETU;;;;;;;;EUR;;2018-10-12;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;4;;;;;;N;1414728;146000000;1;1;XEMA;0;0;5;2.4;2;
Active;Active;KLOECKNER + CO SE NA O.N.;DE000KC01000;52717;2504810;000KC0100;KCO;XETR;Y;Continuous;SDX1;SDAX;SEYFR#;ODDO BHF SE#;;2;797;CS;0.0001;0.1;0.0002;0.2;0.0005;0.5;0.001;1;0.002;2;0.005;5;0.01;10;0.02;20;0.05;50;0.1;100;0.2;200;0.5;500;1;1000;2;2000;5;5000;10;10000;20;20000;50;50000;100;9999999999.9999;;;4;Shares;045;;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.7;59001;224.0.162.7;59001;224.0.160.6;59000;224.0.162.6;59000;10;120000;224.0.161.19;59000;224.0.163.19;59000;10;500;20000;224.0.160.151;59001;224.0.162.151;59001;224.0.160.150;59000;224.0.162.150;59000;JSNZI#HREDB#SISDB#BALFR;Jane Street Netherlands B.V#HRTEU Limited#SUSQUEHANNA INTERNATIONAL SECURITIES#BAADER BANK AG;Y;200000.00000000;55;Y;ESMA_LB3;;;;;;;;;;;;;;N;;1;XETU;;;;;;;;EUR;;2008-02-25;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;1;;;;;;N;3514376;44000000;1;1;XEMA;0;0;5;1.25;2;
